	BACasv1	BACasv2	BACasv3	BACasv4	BACasv5	BACasv6	BACasv8	BACasv9	BACasv10	BACasv11	BACasv12	BACasv13	BACasv17	BACasv18	BACasv19	BACasv21	BACasv22	BACasv25	BACasv26	BACasv27	BACasv28	BACasv29	BACasv30	BACasv31	BACasv32	BACasv33	BACasv36	BACasv37	BACasv39	BACasv42	BACasv46	BACasv47	BACasv54	BACasv66	BACasv67	BACasv70	BACasv73	BACasv89	BACasv90	BACasv91	BACasv92	BACasv96	BACasv100	BACasv101	BACasv103	BACasv110	BACasv114	BACasv123	BACasv125	BACasv128	BACasv129	BACasv142	BACasv145	BACasv148	BACasv157	BACasv160	BACasv161	BACasv173	BACasv176	BACasv187	BACasv207	BACasv208	BACasv211	BACasv213	BACasv221	BACasv242	BACasv271	BACasv287	BACasv300	BACasv302	BACasv306	BACasv324	BACasv367	BACasv374	BACasv388	BACasv389	BACasv428	BACasv489	BACasv562	BACasv637	BACasv672	BACasv673	BACasv750	BACasv835	BACasv872	BACasv890	BACasv997
BACasv42	-0.928571428571429	0.880952380952381	-0.928571428571429	0.785714285714286	0	0.80952380952381	-0.80952380952381	-0.738095238095238	0	0.785714285714286	0.97007727214974	0	-0.761904761904762	0	0.738095238095238	0.880952380952381	0.952380952380952	0	0	0.80952380952381	-0.761904761904762	0.928571428571429	0.952380952380952	0.738095238095238	-0.714285714285714	-0.928571428571429	0.80952380952381	0	-0.904761904761905	0	-0.738095238095238	-0.761904761904762	0.761904761904762	0	0.714285714285714	0	0	0	0.904761904761905	0	0.880952380952381	0.761904761904762	0.710284805204577	0.880952380952381	0	0	0	0.738095238095238	-0.833333333333333	0.833333333333333	0	0	-0.785714285714286	0.952380952380952	0	0	0.791039852105472	0.761019434147762	0.880952380952381	-0.904761904761905	0.710284805204577	0	0	0.710284805204577	0	0	0	0	0	0	0	-0.874267171196679	0.763762615825973	0	0	0	0.79907040585515	0	0.850314645958414	0	0	0	0	0	0	0	0
BACasv46	0.714285714285714	-0.880952380952381	0.761904761904762	-0.880952380952381	0	-0.857142857142857	0.928571428571429	1	-0.880952380952381	0	-0.802409595481884	-0.714285714285714	0.904761904761905	0	-0.833333333333333	-0.857142857142857	-0.738095238095238	-0.880952380952381	0	-0.761904761904762	0.904761904761905	-0.80952380952381	-0.785714285714286	0	0	0.80952380952381	-0.952380952380952	0	0.857142857142857	-0.738095238095238	0	0	-0.714285714285714	0.857142857142857	-0.833333333333333	0	-0.928571428571429	-0.928571428571429	-0.880952380952381	-0.833333333333333	-0.904761904761905	-0.738095238095238	0	-0.904761904761905	0.833333333333333	-0.761904761904762	-0.714285714285714	0	0.904761904761905	-0.80952380952381	-0.738095238095238	0.857142857142857	0.952380952380952	-0.80952380952381	0	0	0	-0.837121377562538	-0.857142857142857	0.785714285714286	-0.86248869203413	0	0	0	-0.748335776911965	0	0	0	0	0	0	0.886243433815812	0	0	0.857142857142857	0	0	0	-0.922172221673209	0	0	0	0	0	0	0	0
BACasv47	0	-0.785714285714286	0	0	0	0	0	0	0	0	-0.766480807624486	-0.857142857142857	0	0	0	-0.761904761904762	0	0	0	0	0	0	0	-0.928571428571429	0.833333333333333	0	0	0	0	-0.761904761904762	0	0	0	0	0	0	0	0	-0.785714285714286	0	0	0	-0.786386748619354	0	0.738095238095238	0	0	0	0	-0.714285714285714	0	0.761904761904762	0	-0.833333333333333	0	0	-0.791039852105472	0	-0.761904761904762	0.80952380952381	0	0	0	-0.786386748619354	0	0	0	0	0	0	0	0	-0.84559432466447	0	0	0	0	0	-0.766480807624486	0	0	0	0	0	0	0	0
BACasv54	-0.857142857142857	0	-0.785714285714286	0	0.904761904761905	0.785714285714286	-0.714285714285714	-0.714285714285714	0.880952380952381	0.976190476190476	0.778457070243618	0.785714285714286	-0.833333333333333	-0.80952380952381	0.833333333333333	0.857142857142857	0.880952380952381	0.761904761904762	0	0.976190476190476	0	0.80952380952381	0.785714285714286	0.80952380952381	-0.857142857142857	-0.80952380952381	0	0	0	0.761904761904762	-0.714285714285714	0	0	-0.785714285714286	0	0	0	0	0	0	0	0	0.786386748619354	0	0	0.785714285714286	0	0.761904761904762	0	0.833333333333333	0	0	-0.738095238095238	0.761904761904762	0	0	0.87287156094397	0.761019434147762	0.857142857142857	-0.80952380952381	0.786386748619354	0	0	0.786386748619354	0	0	0	0	0	0	0	0	0.84559432466447	0	0	0	0.748335776911965	0	0.754504545005353	0.710284805204577	0	0	0	0	0	0	0
BACasv66	0.785714285714286	0	0.761904761904762	-0.761904761904762	-0.738095238095238	-0.952380952380952	0.928571428571429	0.857142857142857	-0.833333333333333	-0.761904761904762	0	0	0.80952380952381	0	-0.80952380952381	-0.714285714285714	-0.738095238095238	-0.904761904761905	0	-0.761904761904762	0.80952380952381	-0.857142857142857	-0.833333333333333	0	0	0.857142857142857	-0.833333333333333	0	0.833333333333333	0	0.857142857142857	0	-0.785714285714286	0	0	0	0	-0.738095238095238	-0.738095238095238	0	-0.857142857142857	-0.738095238095238	0	-0.80952380952381	0	-0.857142857142857	0	0	0.857142857142857	0	-0.738095238095238	0.714285714285714	0.761904761904762	0	0	0	0	-0.913223320977314	-0.714285714285714	0	-0.86248869203413	0	0	0	-0.735652119676169	0	0	0	0	0	0	0.898219696434944	0	0	0.80952380952381	0	0	0	-0.730552019767088	0	0	0	0	0	0	0	0
BACasv67	0	0.833333333333333	0	0	0	0.761904761904762	-0.80952380952381	-0.833333333333333	0	0	0.802409595481884	0	-0.761904761904762	0	0.738095238095238	0.738095238095238	0	0	0	0	-0.761904761904762	0.738095238095238	0.761904761904762	0	0	-0.738095238095238	0.857142857142857	0.80952380952381	-0.80952380952381	0.714285714285714	-0.833333333333333	0	0	0	0	0	0.80952380952381	0	0.857142857142857	0	0.928571428571429	0	0	0.880952380952381	0	0	0	0	-0.785714285714286	0	0.761904761904762	0	-0.833333333333333	0.761904761904762	0	0	0	0	0.738095238095238	0	0	0	0	0	0	0	0	0	0	0	0	-0.850314645958414	0	0	-0.904761904761905	0	0	0	0.826362120720149	0	0	0	0	0	0	0	0
BACasv70	0	0	0	0.738095238095238	0	0	0	0	0.714285714285714	0	0	0.904761904761905	0	0	0	0	0	0.785714285714286	0	0	-0.785714285714286	0	0	0.80952380952381	-0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0.80952380952381	0	0	-0.952380952380952	0.714285714285714	0	0	0	0.714285714285714	0	-0.904761904761905	0	0	0	0	0	0.773703091383558	0	0	0.849805034798334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv73	0	0.904761904761905	0	0.761904761904762	0	0.714285714285714	-0.785714285714286	-0.928571428571429	0.761904761904762	0	0.778457070243618	0.714285714285714	-0.880952380952381	0	0.738095238095238	0.857142857142857	0	0.761904761904762	0	0	-0.880952380952381	0	0	0	0	0	0.904761904761905	0	-0.785714285714286	0	-0.928571428571429	0	0	0	0.80952380952381	0	0	0.857142857142857	0.904761904761905	0.80952380952381	0.80952380952381	0	0	0.880952380952381	-0.80952380952381	0	0.714285714285714	0	-0.80952380952381	0.761904761904762	0	-0.857142857142857	-0.904761904761905	0.833333333333333	0	0	0	0	0.857142857142857	-0.785714285714286	0	0	0	0	0	0.761904761904762	0	0.714285714285714	0	0	0	-0.730552019767088	0	0	-0.714285714285714	0	0	0	0.946124746911475	0	0	0	0	0	0	0	0
BACasv89	0	0.738095238095238	-0.714285714285714	0.880952380952381	0	0.714285714285714	-0.833333333333333	-0.928571428571429	0.857142857142857	0	0	0.714285714285714	-0.785714285714286	0	0	0.761904761904762	0	0.785714285714286	0	0.761904761904762	-0.785714285714286	0	0	0	0	0	0.833333333333333	0	-0.714285714285714	0	-0.928571428571429	0	0	-0.738095238095238	0	0.714285714285714	0.857142857142857	0	0.714285714285714	0.928571428571429	0.714285714285714	0	0	0.738095238095238	-0.80952380952381	0.714285714285714	0.833333333333333	0	-0.80952380952381	0.857142857142857	0	-0.761904761904762	-0.857142857142857	0	0	0	0	0.773703091383558	0.761904761904762	-0.738095238095238	0.849805034798334	0	0	0	0	0	0	0	0	0	0	-0.742528282386221	0	0	0	0	0	0	0.802409595481884	0	0	0	0	0	0	0	0
BACasv90	-0.80952380952381	0.952380952380952	-0.833333333333333	0.761904761904762	0	0.857142857142857	-0.857142857142857	-0.880952380952381	0.714285714285714	0	0.946124746911475	0.714285714285714	-0.904761904761905	0	0.80952380952381	0.928571428571429	0.80952380952381	0.738095238095238	0	0.761904761904762	-0.904761904761905	0.880952380952381	0.857142857142857	0.761904761904762	0	-0.880952380952381	0.928571428571429	0	-0.928571428571429	0.904761904761905	-0.880952380952381	-0.785714285714286	0	-0.738095238095238	0.857142857142857	0	0.904761904761905	0.714285714285714	0	0	0.928571428571429	0.714285714285714	0	0.976190476190476	-0.761904761904762	0	0	0	-0.880952380952381	0.785714285714286	0	-0.833333333333333	-0.880952380952381	0.976190476190476	0	0	0	0.735652119676169	0.928571428571429	-0.857142857142857	0.710284805204577	0	0	0	0	0	0	0	0	0	0	-0.862290908577547	0	0	-0.761904761904762	0	0	0	0.97007727214974	0	0.709208143266975	0	0	0	0	0	0
BACasv91	0	0	0	0.714285714285714	0	0	-0.761904761904762	-0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0.761904761904762	0.714285714285714	0	0	-0.833333333333333	0	0	0	0	0	0.80952380952381	0.928571428571429	0	0	0	0	0	0	0	0	0.928571428571429	0	-0.738095238095238	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv92	-0.880952380952381	0.904761904761905	-0.80952380952381	0.80952380952381	0	0.904761904761905	-0.928571428571429	-0.904761904761905	0.738095238095238	0.714285714285714	0.922172221673209	0	-0.857142857142857	0	0.857142857142857	0.857142857142857	0.833333333333333	0.761904761904762	0	0.714285714285714	-0.857142857142857	0.904761904761905	0.928571428571429	0	0	-0.904761904761905	0.928571428571429	0.738095238095238	-0.928571428571429	0.880952380952381	-0.904761904761905	0	0	-0.857142857142857	0.928571428571429	0	0.80952380952381	0.714285714285714	0.928571428571429	0	0	0.738095238095238	0	0.952380952380952	0	0.714285714285714	0	0	-0.904761904761905	0.714285714285714	0.761904761904762	-0.761904761904762	-0.904761904761905	0.880952380952381	0	0	0	0.811754063090946	0.857142857142857	-0.785714285714286	0.761019434147762	0	0	0	0	0	0	0	0	0	0	-0.97007727214974	0	0	-0.928571428571429	0	0	0	0.898219696434944	0	0	0	0	0	0	0	0
BACasv96	0	0.714285714285714	-0.833333333333333	0.904761904761905	0.714285714285714	0.714285714285714	-0.80952380952381	-0.738095238095238	0	0	0	0.761904761904762	0	0	0	0	0.714285714285714	0	0	0	-0.857142857142857	0.738095238095238	0.761904761904762	0.714285714285714	-0.738095238095238	-0.738095238095238	0.833333333333333	0	-0.833333333333333	0.761904761904762	-0.738095238095238	0	0	-0.738095238095238	0	0.80952380952381	0	0	0.714285714285714	0	0.738095238095238	0	0	0.785714285714286	-0.904761904761905	0.80952380952381	0	0	-0.880952380952381	0.785714285714286	0	-0.880952380952381	0	0	0	0	0	0.938590635448906	0	-0.714285714285714	0.913223320977314	0	0	0	0	0	0	0	0	0	0	-0.814385858101016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv100	0	0	0	0	0	0	0	0	0	0.722968462440373	0.740070490451322	0.722968462440373	-0.735652119676169	-0.86248869203413	0	0.849805034798334	0.735652119676169	0	0	0.849805034798334	0	0	0	0.811754063090946	-0.722968462440373	0	0	0	0	0.710284805204577	0	-0.786386748619354	0.786386748619354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849805034798334	0	0.761019434147762	0	0	0	0.79907040585515	0	0	0.900919200264599	0	0.849805034798334	-0.811754063090946	0	0	0.761019434147762	1	0	0	0	0	0	0	0	0	0.929981109950554	0.726547742148871	0	0	0.804054054054054	0	0.740070490451322	0.972972972972973	0	0	0	0	0	0	0
BACasv101	-0.785714285714286	0.904761904761905	-0.857142857142857	0.80952380952381	0	0.904761904761905	-0.928571428571429	-0.904761904761905	0	0	0.898219696434944	0	-0.857142857142857	0	0.761904761904762	0.857142857142857	0.785714285714286	0.761904761904762	0	0.714285714285714	-0.952380952380952	0.904761904761905	0.880952380952381	0	0	-0.904761904761905	0.976190476190476	0.738095238095238	-0.976190476190476	0.880952380952381	-0.904761904761905	0	0	-0.80952380952381	0.880952380952381	0	0.880952380952381	0.738095238095238	0.976190476190476	0	0.952380952380952	0.785714285714286	0	0	-0.785714285714286	0	0	0	-0.952380952380952	0.761904761904762	0.785714285714286	-0.857142857142857	-0.857142857142857	0.928571428571429	0	0	0	0.811754063090946	0.857142857142857	-0.785714285714286	0.761019434147762	0	0	0	0	0	0	0	0	0	0	-0.922172221673209	0	0	-0.80952380952381	0	0	0	0.922172221673209	0	0	0	0	0	0	0	0
BACasv103	0	-0.785714285714286	0.738095238095238	-0.880952380952381	0	0	0.761904761904762	0.833333333333333	-0.761904761904762	0	0	-0.904761904761905	0.714285714285714	0	0	0	0	-0.80952380952381	0	0	0.904761904761905	0	0	-0.833333333333333	0.761904761904762	0	-0.857142857142857	0	0.761904761904762	0	0.833333333333333	0.738095238095238	0	0	0	-0.952380952380952	-0.80952380952381	-0.80952380952381	-0.761904761904762	0	0	-0.904761904761905	0	-0.785714285714286	0	-0.761904761904762	0	0	0.833333333333333	-0.833333333333333	0	0.976190476190476	0.785714285714286	-0.714285714285714	0	0	0	-0.86248869203413	0	0.761904761904762	-0.913223320977314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.778457070243618	0	0	0	0	0	0	0	0
BACasv110	-0.738095238095238	0	0	0.833333333333333	0.928571428571429	0.714285714285714	-0.761904761904762	-0.761904761904762	0.857142857142857	0.833333333333333	0	0.714285714285714	0	0	0.785714285714286	0	0.714285714285714	0.833333333333333	0	0.714285714285714	0	0	0.714285714285714	0	-0.738095238095238	0	0	0	0	0	-0.761904761904762	0	0.785714285714286	-0.857142857142857	0	0.714285714285714	0	0.714285714285714	0	0	0.714285714285714	0.80952380952381	0	0	-0.761904761904762	0	0	0	-0.714285714285714	0.714285714285714	0	-0.714285714285714	-0.761904761904762	0	-0.714285714285714	0	0	0.913223320977314	0	0	0.938590635448906	0	0	0	0	0	0	0	0	0	0	-0.778457070243618	0	0	-0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0
BACasv114	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0.714285714285714	0.833333333333333	0	0.928571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv123	-0.761904761904762	0	0	0	0	0	0	0	0	0.785714285714286	0.742528282386221	0	0	-0.904761904761905	0	0.761904761904762	0.833333333333333	0	0	0.785714285714286	0	0	0	0	0	0	0	0	0	0.738095238095238	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0.849805034798334	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87287156094397	0	0.761904761904762	-0.785714285714286	0	0	0.761904761904762	0.849805034798334	0	0	0	0	0	0	0	0	0.84559432466447	0	0	0	0.938590635448906	0	0	0.79907040585515	0	0	0	0	0	0	0
BACasv125	0.738095238095238	-0.80952380952381	0.904761904761905	-0.904761904761905	0	-0.904761904761905	0.976190476190476	0.904761904761905	0	0	-0.802409595481884	0	0.761904761904762	0	0	-0.761904761904762	-0.785714285714286	-0.761904761904762	0	-0.714285714285714	0.952380952380952	-0.904761904761905	-0.880952380952381	0	0	0.904761904761905	-0.976190476190476	-0.785714285714286	0.976190476190476	-0.833333333333333	0.904761904761905	0	0	0.857142857142857	-0.785714285714286	0	-0.80952380952381	-0.80952380952381	-0.880952380952381	-0.738095238095238	-0.904761904761905	-0.880952380952381	0	-0.952380952380952	0.833333333333333	-0.714285714285714	0	0	0	-0.80952380952381	-0.857142857142857	0.857142857142857	0.80952380952381	-0.833333333333333	0	0	0	-0.913223320977314	-0.761904761904762	0.738095238095238	-0.86248869203413	0	0	0	0	0	0	0	0	0	0	0.946124746911475	0	0	0.785714285714286	0	0	0	-0.826362120720149	0	0	0	0	0	0	0	0
BACasv128	-0.738095238095238	0.80952380952381	-0.904761904761905	0.904761904761905	0.785714285714286	0.714285714285714	-0.785714285714286	-0.80952380952381	0.785714285714286	0.80952380952381	0.802409595481884	0.857142857142857	-0.761904761904762	0	0	0.857142857142857	0.880952380952381	0	0	0.904761904761905	-0.761904761904762	0.80952380952381	0.785714285714286	0.833333333333333	-0.785714285714286	-0.80952380952381	0.785714285714286	0	-0.785714285714286	0.833333333333333	-0.80952380952381	-0.714285714285714	0.833333333333333	0	0	0.714285714285714	0.761904761904762	0.857142857142857	0.785714285714286	0	0.714285714285714	0.785714285714286	0.761019434147762	0.761904761904762	-0.833333333333333	0.714285714285714	0	0	-0.80952380952381	0	0	-0.761904761904762	-0.80952380952381	0.833333333333333	0	0	0.791039852105472	0.811754063090946	0.857142857142857	-0.928571428571429	0.86248869203413	0	0	0.761019434147762	0	0	0	0	0	0	0	-0.754504545005353	0.763762615825973	0	0	0	0.722968462440373	0	0.826362120720149	0.735652119676169	0	0	0	0	0	0	0
BACasv129	0	0	-0.714285714285714	0	0	0.80952380952381	-0.880952380952381	-0.738095238095238	0	0	0	0	0	0	0	0	0	0	0	0	-0.738095238095238	0.785714285714286	0.738095238095238	0	0	-0.785714285714286	0.80952380952381	0.976190476190476	-0.833333333333333	0	-0.738095238095238	0	0	-0.738095238095238	0.761904761904762	0	0	0	0	0.761904761904762	0.761904761904762	0	0	0.785714285714286	0	0	0	0	-0.857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv142	0	-0.833333333333333	0.714285714285714	-0.833333333333333	0	-0.714285714285714	0.785714285714286	0.857142857142857	-0.738095238095238	0	0	-0.857142857142857	0.761904761904762	0	0	-0.714285714285714	0	-0.833333333333333	0	0	0.952380952380952	0	0	-0.80952380952381	0.714285714285714	0	-0.904761904761905	0	0.80952380952381	0	0.857142857142857	0.761904761904762	0	0.714285714285714	0	-0.904761904761905	-0.857142857142857	-0.761904761904762	-0.833333333333333	0	-0.761904761904762	-0.880952380952381	0	-0.857142857142857	0.976190476190476	-0.714285714285714	0	0	0.857142857142857	-0.761904761904762	0	0	0.80952380952381	-0.761904761904762	0.714285714285714	0	0	-0.837121377562538	-0.714285714285714	0.738095238095238	-0.86248869203413	0	0	0	0	-0.714285714285714	0	-0.714285714285714	0	0	0	0.742528282386221	0	0	0	0	0	0	-0.826362120720149	0	0	0	0	0	0	0	0
BACasv145	0.785714285714286	-0.952380952380952	0.714285714285714	-0.857142857142857	-0.738095238095238	-0.761904761904762	0.833333333333333	0.952380952380952	-0.880952380952381	-0.761904761904762	-0.874267171196679	-0.714285714285714	0.904761904761905	0	-0.904761904761905	-0.904761904761905	-0.785714285714286	-0.80952380952381	0	-0.761904761904762	0.80952380952381	-0.761904761904762	-0.785714285714286	0	0	0.761904761904762	-0.880952380952381	0	0.785714285714286	-0.785714285714286	0.952380952380952	0	-0.738095238095238	0.761904761904762	-0.833333333333333	0	-0.904761904761905	-0.857142857142857	-0.880952380952381	0	-0.904761904761905	0	0	-0.857142857142857	0.785714285714286	-0.761904761904762	0	0	0.80952380952381	-0.80952380952381	0	0.80952380952381	0	-0.833333333333333	0	0	0	-0.761019434147762	-0.904761904761905	0.880952380952381	-0.811754063090946	0	0	0	-0.722968462440373	0	0	0	0	0	0	0.850314645958414	0	0	0.880952380952381	0	0	0	-0.946124746911475	0	0	0	0	0	0	0	0
BACasv148	-0.857142857142857	0.928571428571429	-0.880952380952381	0.738095238095238	0	0.833333333333333	-0.80952380952381	-0.80952380952381	0	0.738095238095238	0.97007727214974	0.738095238095238	-0.880952380952381	0	0.785714285714286	0.952380952380952	0.880952380952381	0	0	0.833333333333333	-0.833333333333333	0.904761904761905	0.880952380952381	0.80952380952381	-0.714285714285714	-0.904761904761905	0.857142857142857	0	-0.904761904761905	0.952380952380952	-0.80952380952381	-0.833333333333333	0.761904761904762	0	0.761904761904762	0	0.833333333333333	0	0.976190476190476	0	0.880952380952381	0	0.79907040585515	0.928571428571429	-0.714285714285714	0	0	0	-0.833333333333333	0.833333333333333	0	-0.761904761904762	-0.833333333333333	0	0	0	0.763762615825973	0.710284805204577	0.952380952380952	-0.904761904761905	0	0	0	0.79907040585515	0	0	0	0	0	0	0	-0.826362120720149	0.791039852105472	0	0	0	0.710284805204577	0	0.946124746911475	0	0.709208143266975	0	0	0	0	0	0
BACasv157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.738095238095238	0	0	-0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	-0.938590635448906	-0.714285714285714	0	-0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv161	-0.791039852105472	0	-0.736485379546474	0	0.791039852105472	0	0	0	0	0.87287156094397	0.768349819927832	0.763762615825973	0	-0.84559432466447	0	0.791039852105472	0.84559432466447	0	0.736485379546474	0.87287156094397	0	0	0	0.84559432466447	-0.87287156094397	0	0	0	0	0.791039852105472	0	-0.791039852105472	0.87287156094397	0	0	0	0	0	0	0	0	0	0.900919200264599	0	0	0	0	0.87287156094397	0	0.791039852105472	0	0	0	0.763762615825973	0	0	0	0	0.791039852105472	-0.84559432466447	0	0	0	0.900919200264599	0	0	0	0	0	0	0	0	0.96875	0	0	0	0.929981109950554	0	0	0.813733471206735	0	0	0	0	0	0	0
BACasv173	-0.761019434147762	0.710284805204577	-0.86248869203413	0.913223320977314	0.811754063090946	0.86248869203413	-0.913223320977314	-0.837121377562538	0.786386748619354	0.761019434147762	0.714550818366794	0.761019434147762	-0.710284805204577	0	0.710284805204577	0	0.786386748619354	0.837121377562538	0	0.761019434147762	-0.86248869203413	0.837121377562538	0.837121377562538	0.710284805204577	-0.761019434147762	-0.837121377562538	0.86248869203413	0	-0.86248869203413	0.761019434147762	-0.837121377562538	0	0.761019434147762	-0.913223320977314	0	0.773703091383558	0	0.773703091383558	0.735652119676169	0	0.811754063090946	0.938590635448906	0	0.811754063090946	-0.86248869203413	0.913223320977314	0	0	-0.913223320977314	0.811754063090946	0	-0.837121377562538	-0.761019434147762	0.710284805204577	0	0	0	0	0	-0.710284805204577	0.972972972972973	0	0	0	0	0	0	0	0	0	0	-0.893188522958493	0	0	-0.748335776911965	0	0	0	0.714550818366794	0	0	0	0	0	0	0	0
BACasv176	-0.857142857142857	0.928571428571429	-0.80952380952381	0.738095238095238	0.714285714285714	0.80952380952381	-0.785714285714286	-0.857142857142857	0.833333333333333	0.833333333333333	0.946124746911475	0.761904761904762	-0.952380952380952	-0.738095238095238	0.880952380952381	1	0.880952380952381	0.738095238095238	0	0.904761904761905	-0.761904761904762	0.857142857142857	0.833333333333333	0.80952380952381	-0.714285714285714	-0.857142857142857	0.80952380952381	0	-0.80952380952381	0.880952380952381	-0.857142857142857	-0.761904761904762	0.857142857142857	-0.714285714285714	0.738095238095238	0	0.857142857142857	0.761904761904762	0.928571428571429	0	0.857142857142857	0	0.849805034798334	0.857142857142857	0	0	0	0.761904761904762	-0.761904761904762	0.857142857142857	0	-0.714285714285714	-0.904761904761905	0.952380952380952	0	0	0.791039852105472	0	0	-0.928571428571429	0.710284805204577	0	0	0.849805034798334	0	0	0	0	0	0	0	-0.790433332862751	0.84559432466447	0.709208143266975	0	0	0.735652119676169	0	0.97007727214974	0.773703091383558	0	0	0	0	0	0	0
BACasv187	0.833333333333333	-0.928571428571429	0.833333333333333	-0.833333333333333	-0.785714285714286	0	0.714285714285714	0.785714285714286	-0.761904761904762	-0.833333333333333	-0.922172221673209	-0.80952380952381	0.80952380952381	0	-0.785714285714286	-0.928571428571429	-0.904761904761905	0	0	-0.857142857142857	0.714285714285714	-0.785714285714286	-0.80952380952381	-0.833333333333333	0.761904761904762	0.785714285714286	-0.761904761904762	0	0.761904761904762	-0.904761904761905	0.785714285714286	0.80952380952381	-0.80952380952381	0	0	0	-0.785714285714286	-0.738095238095238	-0.857142857142857	0	-0.785714285714286	-0.714285714285714	-0.811754063090946	-0.785714285714286	0.761904761904762	0	0	-0.785714285714286	0.738095238095238	-0.928571428571429	0	0.738095238095238	0.880952380952381	-0.904761904761905	0	0	-0.84559432466447	-0.710284805204577	-0.928571428571429	0	-0.761019434147762	0	0	-0.811754063090946	0	0	0	0	0	0	0	0.754504545005353	-0.87287156094397	0	0	0	-0.849805034798334	0	-0.898219696434944	-0.735652119676169	0	0	0	0	0	0	0
BACasv207	-0.710284805204577	0.735652119676169	-0.811754063090946	0.938590635448906	0.86248869203413	0.786386748619354	-0.86248869203413	-0.86248869203413	0.86248869203413	0.786386748619354	0	0.837121377562538	-0.735652119676169	0	0.735652119676169	0.710284805204577	0.761019434147762	0.86248869203413	0	0.786386748619354	-0.837121377562538	0.761019434147762	0.761019434147762	0.761019434147762	-0.786386748619354	-0.761019434147762	0.837121377562538	0	-0.786386748619354	0.710284805204577	-0.86248869203413	0	0.786386748619354	-0.86248869203413	0	0.849805034798334	0	0.849805034798334	0.710284805204577	0	0.761019434147762	0.913223320977314	0	0.761019434147762	-0.913223320977314	0.938590635448906	0	0	-0.86248869203413	0.86248869203413	0	-0.86248869203413	-0.811754063090946	0	0	0	0	0.972972972972973	0.710284805204577	-0.761019434147762	0	0	0	0	0	0	0	0	0	0	0	-0.829389342747172	0	0	-0.722968462440373	0	0	0	0.740070490451322	0	0	0	0	0	0	0	0
BACasv208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.755928946018454	1	0	0	0	0	1	0	1	0	0	0	0.755928946018454	1	1	1	0.755928946018454	1
BACasv211	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.928571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761019434147762	0	0	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761019434147762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710284805204577	0	0	0	0	0	0	0
